"FID","Ztemp","Zprecip","Pruinosity","Persistence","Family","Genus","Species","Genus_species","z.hist.temp","z.hist.precip"
2811,0.430176493,0.635800155,"n",1,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Libellulidae","Sympetrum","Sympetrum obtrusum","Sympetrum_obtrusum",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Cordulegastridae","Cordulegaster","Cordulegaster maculata","Cordulegaster_maculata",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Aeshnidae","Aeshna","Aeshna eremita","Aeshna_eremita",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia glacialis","Leucorrhinia_glacialis",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Corduliidae","Epitheca","Epitheca canis","Epitheca_canis",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Gomphidae","Hagenius","Hagenius brevistylus","Hagenius_brevistylus",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Corduliidae","Epitheca","Epitheca spinigera","Epitheca_spinigera",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia hudsonica","Leucorrhinia_hudsonica",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"y",1,"Libellulidae","Leucorrhinia","Leucorrhinia proxima","Leucorrhinia_proxima",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Aeshnidae","Aeshna","Aeshna canadensis","Aeshna_canadensis",-1.52225294963682,0.355343631577129
2811,0.430176493,0.635800155,"n",1,"Gomphidae","Stylogomphus","Stylogomphus albistylus","Stylogomphus_albistylus",-1.52225294963682,0.355343631577129
2812,-0.225273306,0.817810145,"n",0,"Libellulidae","Sympetrum","Sympetrum danae","Sympetrum_danae",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"n",1,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"n",1,"Gomphidae","Stylogomphus","Stylogomphus albistylus","Stylogomphus_albistylus",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"n",1,"Libellulidae","Sympetrum","Sympetrum internum","Sympetrum_internum",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"y",1,"Libellulidae","Leucorrhinia","Leucorrhinia proxima","Leucorrhinia_proxima",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"n",1,"Libellulidae","Sympetrum","Sympetrum obtrusum","Sympetrum_obtrusum",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"n",1,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"y",1,"Libellulidae","Leucorrhinia","Leucorrhinia frigida","Leucorrhinia_frigida",-1.32711208675288,0.231430336638177
2812,-0.225273306,0.817810145,"n",1,"Aeshnidae","Aeshna","Aeshna canadensis","Aeshna_canadensis",-1.32711208675288,0.231430336638177
2814,0.367006467,1.246307032,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",0,"Libellulidae","Leucorrhinia","Leucorrhinia glacialis","Leucorrhinia_glacialis",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Corduliidae","Cordulia","Cordulia shurtleffii","Cordulia_shurtleffii",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Corduliidae","Didymops","Didymops transversa","Didymops_transversa",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",0,"Corduliidae","Epitheca","Epitheca spinigera","Epitheca_spinigera",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Aeshnidae","Basiaeschna","Basiaeschna janata","Basiaeschna_janata",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"y",1,"Libellulidae","Leucorrhinia","Leucorrhinia frigida","Leucorrhinia_frigida",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",0,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Corduliidae","Dorocordulia","Dorocordulia libera","Dorocordulia_libera",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Cordulegastridae","Cordulegaster","Cordulegaster maculata","Cordulegaster_maculata",-0.957645458691949,0.513559936048608
2814,0.367006467,1.246307032,"n",1,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",-0.957645458691949,0.513559936048608
2875,-2.356029974,-1.208614145,"n",0,"Corduliidae","Epitheca","Epitheca spinigera","Epitheca_spinigera",-0.470657929952986,1.78779546510216
2877,-1.395069942,-1.241460125,"n",0,"Aeshnidae","Aeshna","Aeshna sitchensis","Aeshna_sitchensis",-1.07463558229888,1.28303798133681
2877,-1.395069942,-1.241460125,"n",1,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",-1.07463558229888,1.28303798133681
2884,-1.137591892,-0.760897302,"n",0,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",-1.20621035746989,-1.62855477783004
2884,-1.137591892,-0.760897302,"y",0,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-1.20621035746989,-1.62855477783004
2884,-1.137591892,-0.760897302,"n",1,"Corduliidae","Somatochlora","Somatochlora semicircularis","Somatochlora_semicircularis",-1.20621035746989,-1.62855477783004
2884,-1.137591892,-0.760897302,"n",0,"Gomphidae","Ophiogomphus","Ophiogomphus severus","Ophiogomphus_severus",-1.20621035746989,-1.62855477783004
2885,-0.909159283,-0.783150861,"n",1,"Gomphidae","Ophiogomphus","Ophiogomphus severus","Ophiogomphus_severus",-1.16568055883749,-1.38858084723372
2885,-0.909159283,-0.783150861,"n",0,"Libellulidae","Sympetrum","Sympetrum danae","Sympetrum_danae",-1.16568055883749,-1.38858084723372
2886,-1.063777339,-0.68328375,"y",0,"Libellulidae","Libellula","Libellula forensis","Libellula_forensis",-1.01883324849022,-1.47573848071052
2886,-1.063777339,-0.68328375,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",-1.01883324849022,-1.47573848071052
2887,-1.359094134,-0.528976632,"y",0,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.636570900252831,-1.68231714228114
2895,-1.057801875,-0.009515874,"n",1,"Libellulidae","Sympetrum","Sympetrum costiferum","Sympetrum_costiferum",-1.38464389450131,-1.21195259454891
2895,-1.057801875,-0.009515874,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-1.38464389450131,-1.21195259454891
2895,-1.057801875,-0.009515874,"n",1,"Libellulidae","Sympetrum","Sympetrum internum","Sympetrum_internum",-1.38464389450131,-1.21195259454891
2896,-1.212859303,-0.047209038,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-1.41509044776869,-0.907143057634421
2896,-1.212859303,-0.047209038,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-1.41509044776869,-0.907143057634421
2896,-1.212859303,-0.047209038,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-1.41509044776869,-0.907143057634421
2896,-1.212859303,-0.047209038,"n",1,"Corduliidae","Epitheca","Epitheca spinigera","Epitheca_spinigera",-1.41509044776869,-0.907143057634421
2896,-1.212859303,-0.047209038,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-1.41509044776869,-0.907143057634421
2896,-1.212859303,-0.047209038,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-1.41509044776869,-0.907143057634421
2896,-1.212859303,-0.047209038,"n",1,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-1.41509044776869,-0.907143057634421
2896,-1.212859303,-0.047209038,"n",0,"Corduliidae","Cordulia","Cordulia shurtleffii","Cordulia_shurtleffii",-1.41509044776869,-0.907143057634421
2899,-1.352421533,-0.603242151,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",-1.55051758816589,-0.426866698957372
2900,-1.17225544,-0.384119364,"y",1,"Libellulidae","Leucorrhinia","Leucorrhinia frigida","Leucorrhinia_frigida",-1.6256216757347,-0.267547681546261
2901,0.08291417,-0.279509422,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-1.75762892788965,-0.304680646449021
2901,0.08291417,-0.279509422,"n",1,"Aeshnidae","Aeshna","Aeshna canadensis","Aeshna_canadensis",-1.75762892788965,-0.304680646449021
2901,0.08291417,-0.279509422,"n",1,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-1.75762892788965,-0.304680646449021
2901,0.08291417,-0.279509422,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-1.75762892788965,-0.304680646449021
2901,0.08291417,-0.279509422,"n",1,"Corduliidae","Cordulia","Cordulia shurtleffii","Cordulia_shurtleffii",-1.75762892788965,-0.304680646449021
2903,-0.301548345,0.270460427,"n",0,"Corduliidae","Somatochlora","Somatochlora minor","Somatochlora_minor",-1.71926129717894,-0.379151568453184
2915,0.014793882,1.309654392,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-1.3006947520694,0.548549173845277
2915,0.014793882,1.309654392,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-1.3006947520694,0.548549173845277
2915,0.014793882,1.309654392,"n",0,"Aeshnidae","Basiaeschna","Basiaeschna janata","Basiaeschna_janata",-1.3006947520694,0.548549173845277
2915,0.014793882,1.309654392,"n",1,"Corduliidae","Didymops","Didymops transversa","Didymops_transversa",-1.3006947520694,0.548549173845277
2917,0.377955625,1.409668865,"n",0,"Libellulidae","Sympetrum","Sympetrum costiferum","Sympetrum_costiferum",-1.22967912353436,0.932429351721593
2977,-1.683983618,-0.737198223,"n",1,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",-0.429833231059092,1.41510987959033
2977,-1.683983618,-0.737198223,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.429833231059092,1.41510987959033
2977,-1.683983618,-0.737198223,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna californica","Rhionaeschna_californica",-0.429833231059092,1.41510987959033
2978,-1.462592683,-0.646199568,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",-0.955640614309324,2.79131843309407
2984,-1.468767329,-0.874683103,"n",1,"Libellulidae","Sympetrum","Sympetrum danae","Sympetrum_danae",-1.14761699557926,-1.59524404833406
2984,-1.468767329,-0.874683103,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-1.14761699557926,-1.59524404833406
2997,-0.517438338,-0.181259524,"n",0,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-1.56262564172814,-0.95863154576291
2997,-0.517438338,-0.181259524,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-1.56262564172814,-0.95863154576291
2997,-0.517438338,-0.181259524,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-1.56262564172814,-0.95863154576291
2997,-0.517438338,-0.181259524,"y",0,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-1.56262564172814,-0.95863154576291
2997,-0.517438338,-0.181259524,"y",0,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-1.56262564172814,-0.95863154576291
2997,-0.517438338,-0.181259524,"n",1,"Corduliidae","Epitheca","Epitheca spinigera","Epitheca_spinigera",-1.56262564172814,-0.95863154576291
2997,-0.517438338,-0.181259524,"n",0,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-1.56262564172814,-0.95863154576291
2998,0.009656155,-0.473665646,"n",1,"Corduliidae","Dorocordulia","Dorocordulia libera","Dorocordulia_libera",-1.64111034090394,-0.763672688125091
2998,0.009656155,-0.473665646,"n",1,"Aeshnidae","Aeshna","Aeshna canadensis","Aeshna_canadensis",-1.64111034090394,-0.763672688125091
2998,0.009656155,-0.473665646,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-1.64111034090394,-0.763672688125091
2998,0.009656155,-0.473665646,"n",0,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",-1.64111034090394,-0.763672688125091
2998,0.009656155,-0.473665646,"y",1,"Libellulidae","Leucorrhinia","Leucorrhinia proxima","Leucorrhinia_proxima",-1.64111034090394,-0.763672688125091
2998,0.009656155,-0.473665646,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-1.64111034090394,-0.763672688125091
3017,0.583283108,1.441669911,"n",0,"Libellulidae","Sympetrum","Sympetrum rubicundulum","Sympetrum_rubicundulum",-1.351779766684,0.488869652837509
3017,0.583283108,1.441669911,"n",0,"Corduliidae","Somatochlora","Somatochlora minor","Somatochlora_minor",-1.351779766684,0.488869652837509
3017,0.583283108,1.441669911,"y",1,"Libellulidae","Leucorrhinia","Leucorrhinia proxima","Leucorrhinia_proxima",-1.351779766684,0.488869652837509
3017,0.583283108,1.441669911,"n",1,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",-1.351779766684,0.488869652837509
3017,0.583283108,1.441669911,"n",1,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",-1.351779766684,0.488869652837509
3018,0.81738069,1.242402965,"n",1,"Aeshnidae","Basiaeschna","Basiaeschna janata","Basiaeschna_janata",-1.45638690028179,0.714022877315832
3018,0.81738069,1.242402965,"n",1,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",-1.45638690028179,0.714022877315832
3079,-2.643807141,-0.42474846,"n",1,"Corduliidae","Epitheca","Epitheca spinigera","Epitheca_spinigera",-0.901037194367316,3.66020174929165
3079,-2.643807141,-0.42474846,"n",1,"Corduliidae","Epitheca","Epitheca canis","Epitheca_canis",-0.901037194367316,3.66020174929165
3079,-2.643807141,-0.42474846,"n",1,"Corduliidae","Somatochlora","Somatochlora semicircularis","Somatochlora_semicircularis",-0.901037194367316,3.66020174929165
3079,-2.643807141,-0.42474846,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",-0.901037194367316,3.66020174929165
3079,-2.643807141,-0.42474846,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.901037194367316,3.66020174929165
3079,-2.643807141,-0.42474846,"n",0,"Libellulidae","Pantala","Pantala flavescens","Pantala_flavescens",-0.901037194367316,3.66020174929165
3080,-0.589108754,-0.618487101,"n",0,"Corduliidae","Cordulia","Cordulia shurtleffii","Cordulia_shurtleffii",-1.15412281216498,0.962721330474486
3080,-0.589108754,-0.618487101,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna californica","Rhionaeschna_californica",-1.15412281216498,0.962721330474486
3081,-0.034609144,-0.718020077,"y",1,"Libellulidae","Libellula","Libellula forensis","Libellula_forensis",-0.290062008001891,-2.09418945738809
3081,-0.034609144,-0.718020077,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.290062008001891,-2.09418945738809
3081,-0.034609144,-0.718020077,"n",1,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",-0.290062008001891,-2.09418945738809
3085,-1.176496848,-1.02235036,"n",1,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",-1.20503097342188,-1.43008910988718
3085,-1.176496848,-1.02235036,"n",1,"Libellulidae","Sympetrum","Sympetrum internum","Sympetrum_internum",-1.20503097342188,-1.43008910988718
3085,-1.176496848,-1.02235036,"n",1,"Libellulidae","Sympetrum","Sympetrum danae","Sympetrum_danae",-1.20503097342188,-1.43008910988718
3086,-1.566495454,-0.870012925,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",-1.04806114107431,-1.57912867354732
3086,-1.566495454,-0.870012925,"n",0,"Corduliidae","Somatochlora","Somatochlora minor","Somatochlora_minor",-1.04806114107431,-1.57912867354732
3089,-2.840534641,-0.648205235,"n",0,"Gomphidae","Ophiogomphus","Ophiogomphus severus","Ophiogomphus_severus",-0.870099357662093,-1.73139521233172
3101,-1.88369885,-0.66856759,"n",1,"Gomphidae","Hagenius","Hagenius brevistylus","Hagenius_brevistylus",-1.98881836401952,-0.443343072619511
3118,0.738727183,1.454463853,"n",0,"Corduliidae","Dorocordulia","Dorocordulia libera","Dorocordulia_libera",-1.54979042791844,0.391565767443088
3118,0.738727183,1.454463853,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",-1.54979042791844,0.391565767443088
3185,-0.164335292,-1.022169756,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-1.21851479420849,-0.391701630431101
3185,-0.164335292,-1.022169756,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna californica","Rhionaeschna_californica",-1.21851479420849,-0.391701630431101
3186,-0.595353699,-1.041594477,"n",0,"Aeshnidae","Aeshna","Aeshna canadensis","Aeshna_canadensis",-1.4025110745832,-1.1667683707047
3186,-0.595353699,-1.041594477,"n",0,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",-1.4025110745832,-1.1667683707047
3186,-0.595353699,-1.041594477,"n",0,"Aeshnidae","Aeshna","Aeshna eremita","Aeshna_eremita",-1.4025110745832,-1.1667683707047
3186,-0.595353699,-1.041594477,"n",0,"Gomphidae","Ophiogomphus","Ophiogomphus severus","Ophiogomphus_severus",-1.4025110745832,-1.1667683707047
3186,-0.595353699,-1.041594477,"n",0,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-1.4025110745832,-1.1667683707047
3186,-0.595353699,-1.041594477,"n",0,"Corduliidae","Epitheca","Epitheca spinigera","Epitheca_spinigera",-1.4025110745832,-1.1667683707047
3186,-0.595353699,-1.041594477,"n",0,"Aeshnidae","Aeshna","Aeshna tuberculifera","Aeshna_tuberculifera",-1.4025110745832,-1.1667683707047
